available_from,available_to,booking_availability,booking_count,category_name,category_slug,cloudinary_public_id,created_at,created_by,description,discount_percent,download_message,duration,exclusions,id,image_url,images,inclusions,is_featured,is_hot,itinerary,local_file,local_path,location_id,location_slug,max_people,meeting_point,min_people,name,photo_id,photo_index,photographer,photographer_url,price_adult,price_child,price_infant,provider,provider_page_url,rating_avg,rating_count,search_query,short_desc,slug,start_time,status,thumbnail,thumbnail_url,tour_category_id,tour_id,tour_slug,updated_at,video_url,view_count
,,open,0,Tour Cố Đô Huế,tour-hue,danangtrip/tours/tour-real-variant-67/tour-67__tour-real-variant-67__p01,2026-05-25 08:44:17,,Trải nghiệm chuyên sâu hơn của Trải nghiệm cung đường đèo đẹp nhất Việt Nam và thư giãn tại vịnh biển Lăng Cô thơ mộng.,0,downloaded:353793,1 ngày,,67,https://images.pexels.com/photos/32228483/pexels-photo-32228483.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-67__tour-real-variant-67__p01__pexels-32228483.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-67__tour-real-variant-67__p01__pexels-32228483.jpg,67,tour-real-variant-67,20,,2,Tour Khám Phá Tour Đèo Hải Vân & Lăng Cô - Ô tô,32228483,1,Trieu Kim Tran,https://www.pexels.com/@trieu-kim-tran-489969244,881507.99,624260.58,150000.00,pexels,https://www.pexels.com/photo/scenic-boat-tour-on-tropical-waters-32228483/,0.00,0,Tour Khám Phá Tour Đèo Hải Vân & Lăng Cô - Ô tô Vietnam travel,"Ngắm nhìn ""Thiên hạ đệ nhất hùng quan"".",tour-real-variant-67,,downloaded,,https://images.pexels.com/photos/32228483/pexels-photo-32228483.jpeg?auto=compress&cs=tinysrgb&h=350,3,67,tour-real-variant-67,2026-05-25 08:44:17,,0
,,open,0,Tour Ẩm Thực,tour-am-thuc,danangtrip/tours/tour-real-variant-68/tour-68__tour-real-variant-68__p01,2026-05-25 08:44:17,,"Trải nghiệm chuyên sâu hơn của Dạo bước phố đèn lồng, thả đèn hoa đăng và thưởng thức các món ăn đặc sản nổi tiếng của Hội An.",0,downloaded:264185,5 giờ,,68,https://images.pexels.com/photos/34949975/pexels-photo-34949975.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-68__tour-real-variant-68__p01__pexels-34949975.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-68__tour-real-variant-68__p01__pexels-34949975.jpg,68,tour-real-variant-68,25,,2,Tour Khám Phá Tour Đêm Phố Cổ Hội An & Ăn Tối,34949975,1,Võ Văn Tiến,https://www.pexels.com/@vo-van-ti-n-2037497312,626843.71,480622.02,100000.00,pexels,https://www.pexels.com/photo/traditional-vietnamese-attire-in-h-i-an-alleyway-34949975/,0.00,0,Tour Khám Phá Tour Đêm Phố Cổ Hội An & Ăn Tối Vietnam travel,Lãng mạn phố cổ về đêm.,tour-real-variant-68,,downloaded,,https://images.pexels.com/photos/34949975/pexels-photo-34949975.jpeg?auto=compress&cs=tinysrgb&h=350,6,68,tour-real-variant-68,2026-05-25 08:44:17,,0
,,open,0,Tour Bà Nà Hills,tour-ba-na-hills,danangtrip/tours/tour-real-variant-69/tour-69__tour-real-variant-69__p01,2026-05-25 08:44:17,,"Trải nghiệm chuyên sâu hơn của Trải nghiệm Bà Nà Hills lung linh về đêm với Buffet tối, rượu vang và các show diễn đặc sắc.",0,downloaded:390115,1 ngày,,69,https://images.pexels.com/photos/18671478/pexels-photo-18671478.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-69__tour-real-variant-69__p01__pexels-18671478.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-69__tour-real-variant-69__p01__pexels-18671478.jpg,69,tour-real-variant-69,50,,1,Tour Khám Phá Tour Bà Nà Hills Đêm (Sun World Night),18671478,1,Prakash Achari,https://www.pexels.com/@prakaachu,1118626.31,764431.06,200000.00,pexels,https://www.pexels.com/photo/golden-bridge-ba-na-hills-vietnam-18671478/,0.00,0,Tour Khám Phá Tour Bà Nà Hills Đêm (Sun World Night) Vietnam travel,Bà Nà huyền ảo buổi đêm.,tour-real-variant-69,,downloaded,,https://images.pexels.com/photos/18671478/pexels-photo-18671478.jpeg?auto=compress&cs=tinysrgb&h=350,1,69,tour-real-variant-69,2026-05-25 08:44:17,,0
,,open,0,Tour Bà Nà Hills,tour-ba-na-hills,danangtrip/tours/tour-real-variant-70/tour-70__tour-real-variant-70__p01,2026-05-25 08:44:17,,"Trải nghiệm sang trọng hơn của Vui chơi không giới hạn tại VinWonders Nam Hội An với Safari, Công viên nước và Đảo văn hóa.",0,downloaded:481066,1 ngày,,70,https://images.pexels.com/photos/29521438/pexels-photo-29521438.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-70__tour-real-variant-70__p01__pexels-29521438.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-70__tour-real-variant-70__p01__pexels-29521438.jpg,70,tour-real-variant-70,50,,1,Tour Cao Cấp Tour VinWonders Nam Hội An Full Day,29521438,1,Võ Văn Tiến,https://www.pexels.com/@vo-van-ti-n-2037497312,1069768.17,758138.53,150000.00,pexels,https://www.pexels.com/photo/traditional-dress-at-h-i-an-historic-pagoda-29521438/,0.00,0,Tour Cao Cấp Tour VinWonders Nam Hội An Full Day Vietnam travel,Thế giới giải trí đa sắc màu.,tour-real-variant-70,,downloaded,,https://images.pexels.com/photos/29521438/pexels-photo-29521438.jpeg?auto=compress&cs=tinysrgb&h=350,1,70,tour-real-variant-70,2026-05-25 08:44:17,,0
,,open,0,Tour Biển & Đảo,tour-bien-dao,danangtrip/tours/tour-real-variant-71/tour-71__tour-real-variant-71__p01,2026-05-25 08:44:17,,"Trải nghiệm chuyên sâu hơn của Thư giãn tuyệt đối với dịch vụ tắm khoáng, tắm bùn và khu vui chơi nước giữa núi rừng.",0,downloaded:587206,1 ngày,,71,https://images.pexels.com/photos/35042236/pexels-photo-35042236.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-71__tour-real-variant-71__p01__pexels-35042236.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-71__tour-real-variant-71__p01__pexels-35042236.jpg,71,tour-real-variant-71,30,,2,Tour Tiết Kiệm Tour Suối Khoáng Nóng Thần Tài Relax,35042236,1,Nguyen Ngoc Tien,https://www.pexels.com/@nguyen-ngoc-tien-1321490019,992705.39,685538.77,150000.00,pexels,https://www.pexels.com/photo/group-enjoying-a-scenic-boat-ride-on-tranquil-lake-35042236/,0.00,0,Tour Tiết Kiệm Tour Suối Khoáng Nóng Thần Tài Relax Vietnam travel,Nghỉ dưỡng và chăm sóc sức khỏe.,tour-real-variant-71,,downloaded,,https://images.pexels.com/photos/35042236/pexels-photo-35042236.jpeg?auto=compress&cs=tinysrgb&h=350,4,71,tour-real-variant-71,2026-05-25 08:44:17,,0
,,open,0,Tour Mạo Hiểm,tour-mao-hiem,danangtrip/tours/tour-real-variant-72/tour-72__tour-real-variant-72__p01,2026-05-25 08:44:17,,"Trải nghiệm chuyên sâu hơn của Thám hiểm rừng già Sơn Trà, tìm kiếm voọc chà vá chân nâu và chinh phục đỉnh Bàn Cờ.",0,downloaded:302400,6 giờ,,72,https://images.pexels.com/photos/36748260/pexels-photo-36748260.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-72__tour-real-variant-72__p01__pexels-36748260.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-72__tour-real-variant-72__p01__pexels-36748260.jpg,72,tour-real-variant-72,10,,2,Tour Khám Phá Tour Trekking Bán Đảo Sơn Trà,36748260,1,TUAN PHAN,https://www.pexels.com/@tuan-phan-2156993475,751429.78,701122.45,0.00,pexels,https://www.pexels.com/photo/scenic-coastal-view-of-s-n-tra-peninsula-vietnam-36748260/,0.00,0,Tour Khám Phá Tour Trekking Bán Đảo Sơn Trà Vietnam travel,Thử thách thiên nhiên Sơn Trà.,tour-real-variant-72,,downloaded,,https://images.pexels.com/photos/36748260/pexels-photo-36748260.jpeg?auto=compress&cs=tinysrgb&h=350,7,72,tour-real-variant-72,2026-05-25 08:44:17,,0
,,open,0,Tour Mạo Hiểm,tour-mao-hiem,danangtrip/tours/tour-real-variant-73/tour-73__tour-real-variant-73__p01,2026-05-25 08:44:17,,"Trải nghiệm chuyên sâu hơn của Trekking rừng quốc gia Bạch Mã, ngắm thác Đỗ Quyên và ngắm toàn cảnh vịnh Lăng Cô từ Hải Vọng Đài.",0,downloaded:346744,1 ngày,,73,https://images.pexels.com/photos/31265701/pexels-photo-31265701.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-73__tour-real-variant-73__p01__pexels-31265701.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-73__tour-real-variant-73__p01__pexels-31265701.jpg,73,tour-real-variant-73,15,,2,Tour Khám Phá Tour Khám Phá Bạch Mã National Park,31265701,1,Vietnam  Hidden Light,https://www.pexels.com/@vietnamhiddenlight,1251340.98,869322.56,200000.00,pexels,https://www.pexels.com/photo/scenic-mountain-road-in-ha-giang-vietnam-31265701/,0.00,0,Tour Khám Phá Tour Khám Phá Bạch Mã National Park Vietnam travel,Hành trình chinh phục đỉnh Bạch Mã.,tour-real-variant-73,,downloaded,,https://images.pexels.com/photos/31265701/pexels-photo-31265701.jpeg?auto=compress&cs=tinysrgb&h=350,7,73,tour-real-variant-73,2026-05-25 08:44:17,,0
,,open,0,Tour Ẩm Thực,tour-am-thuc,danangtrip/tours/tour-real-variant-74/tour-74__tour-real-variant-74__p01,2026-05-25 08:44:17,,Trải nghiệm chuyên sâu hơn của Ngồi sau xe máy cùng HDV địa phương len lỏi vào các ngõ ngách thưởng thức 5-7 món ăn đặc sản.,0,downloaded:306897,4 giờ,,74,https://images.pexels.com/photos/28899311/pexels-photo-28899311.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-74__tour-real-variant-74__p01__pexels-28899311.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-74__tour-real-variant-74__p01__pexels-28899311.jpg,74,tour-real-variant-74,10,,1,Tour Khám Phá Street Food Tour Đà Nẵng bằng Xe Máy,28899311,1,Tường Chopper,https://www.pexels.com/@tuongchopper,762437.16,700904.87,0.00,pexels,https://www.pexels.com/photo/bustling-street-scene-in-ho-chi-minh-city-vietnam-28899311/,0.00,0,Tour Khám Phá Street Food Tour Đà Nẵng bằng Xe Máy Vietnam travel,Khám phá ẩm thực Đà Nẵng như người bản địa.,tour-real-variant-74,,downloaded,,https://images.pexels.com/photos/28899311/pexels-photo-28899311.jpeg?auto=compress&cs=tinysrgb&h=350,6,74,tour-real-variant-74,2026-05-25 08:44:17,,0
,,open,0,Tour Khám Phá Thiên Nhiên,tour-thien-nhien,danangtrip/tours/tour-real-variant-75/tour-75__tour-real-variant-75__p01,2026-05-25 08:44:17,,"Trải nghiệm sang trọng hơn của Học cách xới đất, trồng rau, tưới nước và tự tay chế biến món ăn từ rau sạch Trà Quế.",0,downloaded:602871,4 giờ,,75,https://images.pexels.com/photos/35518540/pexels-photo-35518540.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-75__tour-real-variant-75__p01__pexels-35518540.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-75__tour-real-variant-75__p01__pexels-35518540.jpg,75,tour-real-variant-75,12,,1,Tour Cao Cấp Tour Làm Nông Dân Làng Rau Trà Quế,35518540,1,Duy Nguyen,https://www.pexels.com/@duy-nguyen-489946968,508416.92,381685.26,100000.00,pexels,https://www.pexels.com/photo/aerial-view-of-lush-agricultural-fields-in-vietnam-35518540/,0.00,0,Tour Cao Cấp Tour Làm Nông Dân Làng Rau Trà Quế Vietnam travel,Một ngày làm nông dân Hội An.,tour-real-variant-75,,downloaded,,https://images.pexels.com/photos/35518540/pexels-photo-35518540.jpeg?auto=compress&cs=tinysrgb&h=350,5,75,tour-real-variant-75,2026-05-25 08:44:17,,0
,,open,0,Tour Bà Nà Hills,tour-ba-na-hills,danangtrip/tours/tour-real-variant-76/tour-76__tour-real-variant-76__p01,2026-05-25 08:44:17,,"Trải nghiệm chuyên sâu hơn của Ngắm nhìn thành phố ánh sáng từ giữa lòng sông và xem Cầu Rồng phun lửa, phun nước vào tối cuối tuần.",0,downloaded:357075,2 giờ,,76,https://images.pexels.com/photos/19940389/pexels-photo-19940389.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-76__tour-real-variant-76__p01__pexels-19940389.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-76__tour-real-variant-76__p01__pexels-19940389.jpg,76,tour-real-variant-76,80,,1,Tour Tiết Kiệm Tour Du Thuyền Sông Hàn & Xem Rồng Phun Lửa,19940389,1,Kirandeep Singh Walia,https://www.pexels.com/@kirandeepsingh,203429.88,162596.95,50000.00,pexels,https://www.pexels.com/photo/da-nang-administrative-center-in-vietnam-19940389/,0.00,0,Tour Tiết Kiệm Tour Du Thuyền Sông Hàn & Xem Rồng Phun Lửa Vietnam travel,Buổi tối lãng mạn trên sông Hàn.,tour-real-variant-76,,downloaded,,https://images.pexels.com/photos/19940389/pexels-photo-19940389.jpeg?auto=compress&cs=tinysrgb&h=350,1,76,tour-real-variant-76,2026-05-25 08:44:17,,0
,,open,0,Tour Cố Đô Huế,tour-hue,danangtrip/tours/tour-real-variant-77/tour-77__tour-real-variant-77__p01,2026-05-25 08:44:17,,"Trải nghiệm chuyên sâu hơn của Khám phá hệ sinh thái đầm phá nước lợ, chèo thuyền Kayak và ngắm hoàng hôn tuyệt đẹp.",0,downloaded:456250,6 giờ,,77,https://images.pexels.com/photos/33248828/pexels-photo-33248828.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-77__tour-real-variant-77__p01__pexels-33248828.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-77__tour-real-variant-77__p01__pexels-33248828.jpg,77,tour-real-variant-77,20,,2,Tour Khám Phá Tour Đầm Phá Tam Giang & Sunset,33248828,1,NGUYỄN THÀNH NHƠN,https://www.pexels.com/@nguy-n-thanh-nh-n-203569019,864803.78,554025.03,150000.00,pexels,https://www.pexels.com/photo/speedboat-moored-by-riverside-in-sunny-weather-33248828/,0.00,0,Tour Khám Phá Tour Đầm Phá Tam Giang & Sunset Vietnam travel,Hoàng hôn rực rỡ trên phá Tam Giang.,tour-real-variant-77,,downloaded,,https://images.pexels.com/photos/33248828/pexels-photo-33248828.jpeg?auto=compress&cs=tinysrgb&h=350,3,77,tour-real-variant-77,2026-05-25 08:44:17,,0
,,open,0,Tour Khám Phá Thiên Nhiên,tour-thien-nhien,danangtrip/tours/tour-real-variant-78/tour-78__tour-real-variant-78__p01,2026-05-25 08:44:17,,Trải nghiệm chuyên sâu hơn của Thưởng thức loại hình nghệ thuật di sản phi vật thể và thả đèn hoa đăng cầu may trên sông Hương.,0,downloaded:216563,2 giờ,,78,https://images.pexels.com/photos/29515987/pexels-photo-29515987.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-78__tour-real-variant-78__p01__pexels-29515987.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-78__tour-real-variant-78__p01__pexels-29515987.jpg,78,tour-real-variant-78,30,,1,Tour Khám Phá Tour Ca Huế Trên Sông Hương & Ngắm Thành Phố,29515987,1,Võ Văn Tiến,https://www.pexels.com/@vo-van-ti-n-2037497312,162940.36,101788.25,0.00,pexels,https://www.pexels.com/photo/elegant-woman-in-ao-dai-on-trang-ti-n-bridge-29515987/,0.00,0,Tour Khám Phá Tour Ca Huế Trên Sông Hương & Ngắm Thành Phố Vietnam travel,Văn hóa cố đô đặc sắc.,tour-real-variant-78,,downloaded,,https://images.pexels.com/photos/29515987/pexels-photo-29515987.jpeg?auto=compress&cs=tinysrgb&h=350,5,78,tour-real-variant-78,2026-05-25 08:44:17,,0
,,open,0,Tour Mạo Hiểm,tour-mao-hiem,danangtrip/tours/tour-real-variant-79/tour-79__tour-real-variant-79__p01,2026-05-25 08:44:17,,Trải nghiệm chuyên sâu hơn của Đi tàu gỗ ra các hòn đảo nhỏ quanh bán đảo Sơn Trà để lặn ngắm san hô và câu cá.,0,downloaded:481500,6 giờ,,79,https://images.pexels.com/photos/34472517/pexels-photo-34472517.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-79__tour-real-variant-79__p01__pexels-34472517.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-79__tour-real-variant-79__p01__pexels-34472517.jpg,79,tour-real-variant-79,25,,4,Tour Khám Phá Tour Snorkeling Bán Đảo Sơn Trà,34472517,1,Thư Hugo,https://www.pexels.com/@th-hugo-349378163,691557.27,494770.18,100000.00,pexels,https://www.pexels.com/photo/peaceful-coastal-view-in-da-n-ng-vietnam-34472517/,0.00,0,Tour Khám Phá Tour Snorkeling Bán Đảo Sơn Trà Vietnam travel,Khám phá đại dương Sơn Trà.,tour-real-variant-79,,downloaded,,https://images.pexels.com/photos/34472517/pexels-photo-34472517.jpeg?auto=compress&cs=tinysrgb&h=350,7,79,tour-real-variant-79,2026-05-25 08:44:17,,0
,,open,0,Tour Bà Nà Hills,tour-ba-na-hills,danangtrip/tours/tour-real-variant-80/tour-80__tour-real-variant-80__p01,2026-05-25 08:44:17,,"Trải nghiệm sang trọng hơn của Khám phá chốn bồng lai tiên cảnh với Cầu Vàng, Làng Pháp và hệ thống cáp treo đạt nhiều kỷ lục thế giới.",0,downloaded:390115,1 ngày,,80,https://images.pexels.com/photos/18671478/pexels-photo-18671478.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-80__tour-real-variant-80__p01__pexels-18671478.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-80__tour-real-variant-80__p01__pexels-18671478.jpg,80,tour-real-variant-80,45,,2,Tour Cao Cấp Tour Bà Nà Hills 1 Ngày (Buffet Trưa),18671478,1,Prakash Achari,https://www.pexels.com/@prakaachu,1297028.24,1018150.86,250000.00,pexels,https://www.pexels.com/photo/golden-bridge-ba-na-hills-vietnam-18671478/,0.00,0,Tour Cao Cấp Tour Bà Nà Hills 1 Ngày (Buffet Trưa) Vietnam travel,Hành trình đưa quý khách đến với đỉnh Núi Chúa - Đà Nẵng.,tour-real-variant-80,,downloaded,,https://images.pexels.com/photos/18671478/pexels-photo-18671478.jpeg?auto=compress&cs=tinysrgb&h=350,1,80,tour-real-variant-80,2026-05-25 08:44:17,,0
,,open,0,Tour Phố Cổ Hội An,tour-hoi-an,danangtrip/tours/tour-real-variant-81/tour-81__tour-real-variant-81__p01,2026-05-25 08:44:17,,Trải nghiệm chuyên sâu hơn của Trải nghiệm chèo thúng tại rừng dừa Bảy Mẫu và khám phá vẻ đẹp hoài cổ của phố cổ Hội An về đêm.,0,downloaded:485810,7 giờ,,81,https://images.pexels.com/photos/32874870/pexels-photo-32874870.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-81__tour-real-variant-81__p01__pexels-32874870.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-81__tour-real-variant-81__p01__pexels-32874870.jpg,81,tour-real-variant-81,30,,2,Tour Tiết Kiệm Tour Phố Cổ Hội An & Rừng Dừa Bảy Mẫu,32874870,1,Vietnam  Hidden Light,https://www.pexels.com/@vietnamhiddenlight,787276.91,574631.71,150000.00,pexels,https://www.pexels.com/photo/aerial-view-of-basket-boats-in-h-i-an-vietnam-32874870/,0.00,0,Tour Tiết Kiệm Tour Phố Cổ Hội An & Rừng Dừa Bảy Mẫu Vietnam travel,Kết hợp trải nghiệm sông nước và văn hóa phố cổ.,tour-real-variant-81,,downloaded,,https://images.pexels.com/photos/32874870/pexels-photo-32874870.jpeg?auto=compress&cs=tinysrgb&h=350,2,81,tour-real-variant-81,2026-05-25 08:44:17,,0
,,open,0,Tour Khám Phá Thiên Nhiên,tour-thien-nhien,danangtrip/tours/tour-real-variant-82/tour-82__tour-real-variant-82__p01,2026-05-25 08:44:17,,Trải nghiệm chuyên sâu hơn của Hành trình tâm linh khám phá các hang động kỳ bí tại Ngũ Hành Sơn và chiêm bái Phật Bà tại Sơn Trà.,0,downloaded:302400,4 giờ,,82,https://images.pexels.com/photos/36748260/pexels-photo-36748260.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-82__tour-real-variant-82__p01__pexels-36748260.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-82__tour-real-variant-82__p01__pexels-36748260.jpg,82,tour-real-variant-82,20,,2,Tour Khám Phá Tour Ngũ Hành Sơn & Chùa Linh Ứng Sơn Trà,36748260,1,TUAN PHAN,https://www.pexels.com/@tuan-phan-2156993475,467019.69,263397.75,0.00,pexels,https://www.pexels.com/photo/scenic-coastal-view-of-s-n-tra-peninsula-vietnam-36748260/,0.00,0,Tour Khám Phá Tour Ngũ Hành Sơn & Chùa Linh Ứng Sơn Trà Vietnam travel,Tour tâm linh nửa ngày ngắm cảnh biển Đà Nẵng.,tour-real-variant-82,,downloaded,,https://images.pexels.com/photos/36748260/pexels-photo-36748260.jpeg?auto=compress&cs=tinysrgb&h=350,5,82,tour-real-variant-82,2026-05-25 08:44:17,,0
,,open,0,Tour Cố Đô Huế,tour-hue,danangtrip/tours/tour-real-variant-83/tour-83__tour-real-variant-83__p01,2026-05-25 08:44:17,,"Trải nghiệm chuyên sâu hơn của Chuyến đi biển đảo hấp dẫn với các hoạt động tắm biển, lặn ngắm san hô và thưởng thức hải sản tươi ngon.",0,downloaded:353793,1 ngày,,83,https://images.pexels.com/photos/32228483/pexels-photo-32228483.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-83__tour-real-variant-83__p01__pexels-32228483.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-83__tour-real-variant-83__p01__pexels-32228483.jpg,83,tour-real-variant-83,35,,4,Tour Khám Phá Tour Cù Lao Chàm Lặn Ngắm San Hô,32228483,1,Trieu Kim Tran,https://www.pexels.com/@trieu-kim-tran-489969244,695368.40,466125.51,100000.00,pexels,https://www.pexels.com/photo/scenic-boat-tour-on-tropical-waters-32228483/,0.00,0,Tour Khám Phá Tour Cù Lao Chàm Lặn Ngắm San Hô Vietnam travel,Thiên đường biển đảo Cù Lao Chàm.,tour-real-variant-83,,downloaded,,https://images.pexels.com/photos/32228483/pexels-photo-32228483.jpeg?auto=compress&cs=tinysrgb&h=350,3,83,tour-real-variant-83,2026-05-25 08:44:17,,0
,,open,0,Tour Khám Phá Thiên Nhiên,tour-thien-nhien,danangtrip/tours/tour-real-variant-84/tour-84__tour-real-variant-84__p01,2026-05-25 08:44:17,,"Trải nghiệm chuyên sâu hơn của Vượt đèo Hải Vân đến với cố đô Huế, tham quan Đại Nội, chùa Thiên Mụ và các lăng tẩm uy nghiêm.",0,downloaded:659336,1 ngày,,84,https://images.pexels.com/photos/27418881/pexels-photo-27418881.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-84__tour-real-variant-84__p01__pexels-27418881.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-84__tour-real-variant-84__p01__pexels-27418881.jpg,84,tour-real-variant-84,40,,2,Tour Khám Phá Tour Cố Đô Huế 1 Ngày từ Đà Nẵng,27418881,1,Vietnam Tri Duong Photographer,https://www.pexels.com/@triduhi-youtuber,1051479.07,769865.50,200000.00,pexels,https://www.pexels.com/photo/kinh-thanh-hu-vi-t-nam-27418881/,0.00,0,Tour Khám Phá Tour Cố Đô Huế 1 Ngày từ Đà Nẵng Vietnam travel,Hành trình di sản cố đô miền Trung.,tour-real-variant-84,,downloaded,,https://images.pexels.com/photos/27418881/pexels-photo-27418881.jpeg?auto=compress&cs=tinysrgb&h=350,5,84,tour-real-variant-84,2026-05-25 08:44:17,,0
,,open,0,Tour Khám Phá Thiên Nhiên,tour-thien-nhien,danangtrip/tours/tour-real-variant-85/tour-85__tour-real-variant-85__p01,2026-05-25 08:44:17,,Trải nghiệm sang trọng hơn của Tìm hiểu về văn hóa Champa cổ đại qua quần thể đền tháp Mỹ Sơn - Di sản văn hóa thế giới.,0,downloaded:587206,5 giờ,,85,https://images.pexels.com/photos/35042236/pexels-photo-35042236.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-85__tour-real-variant-85__p01__pexels-35042236.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-85__tour-real-variant-85__p01__pexels-35042236.jpg,85,tour-real-variant-85,25,,2,Tour Cao Cấp Tour Thánh Địa Mỹ Sơn nửa ngày,35042236,1,Nguyen Ngoc Tien,https://www.pexels.com/@nguyen-ngoc-tien-1321490019,572879.41,430340.45,100000.00,pexels,https://www.pexels.com/photo/group-enjoying-a-scenic-boat-ride-on-tranquil-lake-35042236/,0.00,0,Tour Cao Cấp Tour Thánh Địa Mỹ Sơn nửa ngày Vietnam travel,Khám phá bí ẩn tháp Chàm.,tour-real-variant-85,,downloaded,,https://images.pexels.com/photos/35042236/pexels-photo-35042236.jpeg?auto=compress&cs=tinysrgb&h=350,5,85,tour-real-variant-85,2026-05-25 08:44:17,,0
